Rating,Text,Date Posted
5.0,"I did a lot a LOT of research on this before purchasing as well as the new one and the Ruko as well. Reasons for the purchase: - We are Amazon Prime members. So it would go great with this service and others we already had. - It was between this one and the other newer one. But this one had a discount on it. But still did everything we needed. - For Our Needs and the features it had were better than those of the Ruko. - Also we LOVE LOVE LOVE the Amazing Customer Service we KNOW we get from Amazon. So that in it self had me leaning towards the Amazon Fire Stick. - It would go not only with services we already have but also future ones we plan on getting in the future. - Quality we can trust. I have purchased other Amazon Label products from Fire Tablets to Trash Bags and all have been just great and even more so for the price as well. Now other things since our purchase. One reason I so so LOVE it is that it solved a couple serious problems we were having. #1 We were having issues with our remote working very well that came with our VIZIO Tv that my nephew helped me pick out because I know nothing about smart TVs. I wanted good quality. But didn't get totally what I wanted from a TV (which isn't much because I don't watch TV myself on the TV, more of on my laptop). I would have to point the remote directly at the lower left hand corner of the TV with the remote the TV came with and even then I would have issues. I did contact them about this and even questioned on the Q&A area. and pretty much I was told I could purchase a new remote that would work with the TV but i would have the same issue. Also even if I bought the VIZIO in 2019 but it was a 2015 model there would be no upgrade in the Apps. So we would have to find another way of hooking up Disney+ to the TV. Which was me having to take my Laptop and using a HDMI cord and hookign it up and watching it from the browser. Which is what we did for nearly 3 months. Because the Company VIZIO from what I read online was only going to be updating the apps from the TVs that were 2016 or newer and not until this past January. Which maybe they did. MAn I spent alot on the TV and they not going to send out a update of the apps including Disney + but had the Hulu and ESPN. :0( very heart breaking. So the Amazon Fire Stick fixed both of these issues for us. I dont' have to give up my Laptop to the kids to watch Disney + on the Big TV as a Family even. But also i tested out the Fire stick and i can even point it at the ceiling and it STILL works. I can have the remote backwards as well and still USE IT!!!!! When you got munchkins this is a plus. Or Boys that want to be Monkey Butts. no matter if one of them stands or sits in front of the lower left corner of the TV the channel or volume can still be adjusted. and with these 2 sticker butts there is less arguments of them wanting the other one to move out of the way. hehehehe For this Momma with 2 Handful Boys this is a LOVE LOVE LOVE. Now also I dont' have to give up my Laptop. and can go back to multi tasking alot better. I use my laptop a LOT for Business, but also we are Homeschoolers and I also have my own classes I take online as well. So the Fire Stick came to the rescue to free up my laptop a bit. O.k. nothing is perfect. So there is only one thing I have a issue with but it is workable even if it can be a pain in the butt. and that is the parental control on there so no purchases are made. I keep having to punch in the code just to switch from say Amazon to HULU to Disney + even if we are not trying to purchase any thing. But Also some times even in the same app to go back to the home screen or something. Like Disney +. I'm so worried that i might get so use to just punching the code in so many dang times that I might end up just do it for one of the boys and not knowing and end up purchasing a movie or TV series i totally did not want to pay of it and over withdraw my bank account and get fees or something or a bill might not get paid. This totally needs to be fixed.",2026-02-18 22:35:30
5.0,"This firestick is great but not perfect. I had this Firestick device for about 6 months and replaced it for my Xbox, which I only used to watch movies and Youtuber LOL. I wanted this Firestick device for streaming and this is super quick access to everything!!! Netflix, Hulu, Premium channel apps (IE: HBO, Cinemax, Crackle), Youtube, all the popular apps are already pre-installed on this stick (expect Kodi). So if you want to plug this into your tv's HDMI port and get started in under 10 minutes, you definitely can.  FREE CHANNELS? Although everything is pre-installed, this does NOT include any ""free"" subscriptions, you have to pay for everything. Unless you have Amazon Prime (where you can watch Prime Video for free), you will not have access to anything ""free"" unless you go on Youtube or use the free trails some apps offer. My firestick came with a free 3-month trial with SlingTV, live tv subscription, which I did not use so I don't know if that's worth it or not. If you want to install Kodi (VPN protection needed) you can but I would watch a Youtube video on how to install that since I haven't done this.  ALEXA VOICE FUNCTION??? Alexa, the digital voice personal assistant, acts ""right"" most of the time but she does have her glitches LOL. I would say 70% of the time she listens and is accurate but sometimes she is so off it's comical. You press/hold-in the mic button at the top of the control to reach Alexa. Alexa is only able to find/play music and movies (that are usually included in Amazon's Prime Video or Paid Music services), open the pre-installed apps or authorized apps (Amazon has approved). So you can ask Alexa to open downloaded games, Youtube, play a song, find a movie, search the internet (in Amazon's own internet browser called ""silk), order/find stuff on Amazon.com, do basic task (close, open a program, turn off, go to sleep, etc) and ask her questions like you can with Google (Example: Who, what, when, where, and why questions). However, she can do anything too advance like open settings, provide too many additional options for your questions, or make any phone calls or turn on/off lights (but you can buy other Alexa operated devices that do so you can do them from this Firestick device too).  THE CONTROLLER The controller is the most glitchy of it all. Sometimes it freezes and some buttons simply don't work until you unplug to reset the Firestick device. I had the Firestick for 2 weeks before I had problems with the controller and had issues with the Firestick device not connecting (remote to the device). So there was a lot of unplugging to reset the device, which only required you to disconnect the device not literally reprogram the remote/device again (I only had to program the remote once in 6 months). The batteries (two AAA) included have NOT died in the remote yet... so yeah LOL.  THE BLUETOOTH CONNECTION??? Every single time, you have to reconnect/repair your Bluetooth devices (if you turn them off) to the Firestick device. This is super annoying but only takes a few seconds to do. However, there ARE times that the Bluetooth devices (IE: wireless headphones) do NOT want to connect until you unplug the Firestick device. Again you only have to unplug for a few seconds and replug then you are good. Once you replug the firestick, magically the Bluetooth device reconnects WITHOUT having to pair it again.... STRANGE. The Bluetooth connection stays connected until your device turns off, so there is a strong connection WHEN connected.  THE WIFI CONNECTION???? I have this Firestick device connected to a WiFi modem and have NO ISSUES AT ALL with a lost internet connection. I've had more issues with my Xbox losing its wireless internet connection than this Firestick. So I would rate the wifi connection great.  THE SET-UP / WIRING So the Firestick needs to be plugged into your tv directly via an HDMI port. Then the other end of the connected Firestick device needs to be plugged into the wall for power. You have a decent amount of cord but you want to put this directly into the wall and not into a cheap extension cord (power surge also will work). Obviously, you need to have your tv plugged in and then the Firestick plugged into the wall to work properly. Then you need to connect your wifi, sign in to your Amazon account, connect your remote, and you're basically done. This was easy to do, self-explanatory and you don't need the manual as its all prompted step-by-step on your tv screen.  OVERALL I would recommend this Firestick device as you're getting a lot for $50 (even though cheaper during black Friday and on Prime Day), especially conveniences and a space-saving device. This makes your tv's color quality significantly better (especially if you don't already have a 4k tv) and it makes you want to watch all your movies on this device (instead of your computer). It's a lot more simply than streaming from your computer and takes up a lot less energy/space. This device is for the beginner too and it's not hard to set up. The Bluetooth is descent (paired with Sony headphones) and the wireless connection is strong. I would reorder again if need be, especially if they have better remote control and an upgrade to Alexa (which are glitchy). I'm not a tech person (I'm a female but so what LOL) but I think this is a great product and better than the $400 RVEAL device I bought in the past. I would recommend $50 without question. I hope this helps :)",2026-02-18 22:35:30
5.0,"When service for my older Roku ended a couple months ago, I had no idea which way to go with a new streaming device. I went into my typical research mode and was still undecided, but a couple perks suddenly made it easy to choose the 4K Firestick. As a Prime member, I love the convenient integration of all the subscription premium channels that Amazon offers, as well as being able to choose the standalone apps that were on Roku. Even though I don't yet (or may never) have a 4K TV because no one is currently broadcasting in 4K so why bother, it seemed a no-brainer to get the most updated version and streaming quality of picture afforded by the 4K stick, so the choice was easy and I've not regretted it.  However, the stick comes with VERY MINIMAL INSTALLATION INSTRUCTIONS. I'm one of those users who likes to familiarize myself thoroughly with a device and its capabilities before installation, and the 3 steps in the enclosed installation manual left me more than puzzled about customizing the settings. So, I did what I encourage all of you to do -- call $K tech support and have them walk you through ALL THE STEPS. You'll be glad you did. Some things (that I didn't want) were turned on as defaults on the stick, and frankly, it wasn't clear what certain settings even meant or what would be optimal for me. Even going through the entire setup process onscreen doesn't explain many of the choices that can be tweaked. For instance:  1) The remote comes preset to turn on your TV and the Firestick app automatically. I didn't want that. I turn on the TV separately from wanting to stream, and also use my sound bar for all my fine-tuned sound and volume preferences. In fact, I prefer using all my individual remotes. In particular, my TV settings for sound and my sound bar would have been in conflict with the 4K remote default setting, and caused so many more ridiculous steps to turn the TV on or off, the app on or off, or make any volume choices. If you don't mind this default feature then there's nothing to change, but it wouldn't bothered me right out of the gate.  2) I only bought one Firestick because my other TV has built-in apps that are still being maintained by the manufacturer. However, they're two different manufacturers. You cannot use the Firestick interchangeably between different brands (say a Sony and a Samsung) without going through setup each time you switch because setup requires brand selection and only holds one in memory at a time. Plugging the stick into a different maker requires setup EACH TIME you switch from one TV to another, which would be a nuisance. There's a workaround that I learned only from the tech support guy who guided me through setup. During setup, I selected a TV brand that is neither of my two TVs. Therefore, I can easily switch the stick from TV to TV without setting it up each time. No matter how many TVs you have, the trick is to choose a brand that is none of your TVs. Works like a charm, but if I hadn't done setup with tech help, I would never have known that I could switch the stick between TVs and would have just left it on one TV.  3) Some reviewers complain about buffering issues and dropped signal only happening with the stick, and not other devices in their homes. Well, once in awhile I've had a dropped signal, but it comes right back and I've never had buffering issues. Maybe less than 1/2% of the time has this happened, so not a problem, and once the signal is restored it never drops again during the duration of current use.  4) The streaming and picture are spectacular.  5) I waited to get this stick until Google and Amazon ironed out their differences at the end of 2019 so that the YouTube TV app (the best streaming app out there) is now downloadable on the stick.  There's a reason for these issues that the tech explained to me: 4K takes ALOT OF INTERNET. It doesn't matter if you have 200 Mb speed, you may encounter buffering and dropped signal frequently, depending on how many other devices in use at the time. Ironically enough, I have a ridiculously slow internet speed that I've never upgraded because I have absolutely no problem running TVs, laptop, tablets, phone, streaming all at the same time here in LA. But, the key here is how much internet you're using at the same time when using 4K ANYTHING, not your speed. I think many of these critical reviewers have 4K TV, plus the stick, plus run alot of stuff at the same time because they have max speed, but they can actually have problems for using too much internet at once, while I have no problems. So bear that mind.  I'll admit I haven't yet used the stick's Alexa feature yet because it doesn't matter to me for watching TV, and I have my Echo Dot anyway for other things. I love this 4K stick over any other device, am so glad I went through a formal installation process because (AGAIN) I tweaked even more settings than mentioned here during the process that I wouldn't have known to do or not, plus I have no issues with buffering and dropped signal that affect my use of the device. I intend to buy another stick soon, so I don't have to switch back and forth between TVs if I want, rather than use my pre-installed individual apps. It's so convenient to go in and out of NetFlix, Prime, premium movie channels, Vudu on the stick rather the individual apps, but I have the option of doing it either way..",2026-02-18 22:35:30
5.0,"We already had an Amazon TV Fire Stick 4K in the living room but it was time to replace the Amazon Fire TV Gen 1 stick in our bedroom as the Gen 1 stick couldn't load the Apple TV+ app, the menus had gotten slow and we were getting some glitches in the playback of content from all providers.  Before just getting another Fire Stick, I evaluated the Tivo Stream, Roku and Fire Stick streaming devices to see if I wanted to make a change.  The deal breaker with the Tivo was the lack of dedicated play/pause/fast forward/rewind buttons on the remote. The deal breaker for the Roku was the lack of dedicated volume buttons on the remote. The Fire Stick remote has both dedicated play/pause/fast forward/rewind buttons as well as volume control buttons yet still maintains a comfortable size. Also tipping the scales in favor of the Amazon Fire TV Stick 4K was the Alexa integration, that we already knew the user interface for the Fire TV Stick and remote, and that I had such a great experience with the initial setup of the one in the living room - especially the seamless configuration of the remote controls for the TV and soundbar. Also helping the cause for the Fire Stick was the fact that Amazon offered a an upgrade credit if our Gen 1 stick was still working and we had all the pieces (which it was and we did) and we set it to them. As a reminder, if you take the upgrade route, remember to reset the Gen 1 stick to factory settings before you box it up so all of your personal information gets wiped.  I did end up having one glitch in the setup of the new Fire TV Stick which ultimately turned out not to be the fault of the Fire TV Stick. The catch was that when the setup process got to the audio I wasn't getting any sound. I went through all 36 options for the vintage JVC receiver we have but none worked. I then tried the audio setup again choosing sound bar rather than receiver but none of the six options worked. Somewhere in the back of my mind I vaguely remembered that there was an issue when I hooked up the optical audio to RCA converter I use to connect the television to the JVC receiver. Turns out the converter can not handle Dolby audio so I was able to go to the Fire TV Stick settings, then to audio settings and change the audio output from Best Available (which defaults to Dolby) to Stereo. Then the sound started working and I was then able to go into devices in settings and add a new device using receiver and JVC and got everything working. I did have to reload all of our apps for things like Netflix and set up the logins again but I would have had to do that if I had swtiched to a different brand so that was a wash.  As expected we are now enjoying all of the benefits of a new Amazon Fire TV Stick 4K: Smooth playback of content Crisp menu performance Availability of apps for all the services we subscribe to Ability to control the television, sound system and stick with just one remote control Alexa integration  Bottom line: This was a significant upgrade from our Gen 1 stick and we are happy with the purchase of our Amazon Fire TV Stick 4K and would do it again.",2026-02-18 22:35:30
4.0,"UPDATED 2020-01-25:  Someone on AVS forum posted a solution to the long-standing video freezing issue with the Fire TV Stick 4K and certain channels like ESPN using the AT&T TV Now (formerly DirecTV Now) app. Go to the Fire TV's settings, then display and audio, then surround sound, and select ""best available."" This fixed it for me. If you're still experiencing video freezing with AT&T TV with ""best available"" audio selected, then you have a different issue unrelated to this bug.  UPDATE 2019-06-28:  VIDEO STILL FREEZES WITH THIS DEVICE AND LATEST VERSION OF DIRECTV NOW APP. ESPN CHANNELS AFFECTED. SOME OTHER CHANNELS AFFECTED DURING COMMERCIAL BREAKS ONLY. DIRECTV NOW APP WORKS FINE ON OLDER FIRE TV DEVICES AND ROKU.  2019-03-29 VIDEO STILL FREEZING ON ONLY CERTAIN CHANNELS WITH DIRECTV NOW APP. Have since discovered that the ESPN channels' video freezes up regularly. Can't watch more than a minute or 2 without the video freezing for about 30 seconds before resuming. Happens repeatedly. Most channels stream just fine. Other apps stream just fine. So it's not the internet or wifi connection that's the cause.  2019-03-06 UPDATE ON THE FREEZING ISSUE: The stream freezing has gotten worse. On channels like MSNBC and CNN, it happens during almost every commercial break. Each time the stream freezes it takes almost 30 seconds before it resumes. Stream also freezes when the main program resumes from a commercial break, so we miss almost 30 seconds of each segment of the main program. It's been months and still no fix. Strange that this doesn't happen on any other streaming device we own (Fire TV box, Roku). Also tried a second Fire TV Stick 4K and same issue.  ORIGINAL REVIEW BELOW:  I bought my Fire TV Stick 4K not from Amazon, but a local store. It replaced a Fire TV 4K box from 2016. Connected to LG OLED TV using high speed HDMI cable and to the internet over Wi-Fi. I purchased the 4K stick because it supports HDR, whereas the 4K box does not.  Overall, the 4K stick works very well. It's a bit slower, at least with Directv Now app, than the 4K box, but it's much faster than the older non-4K Fire stick I had connected to a bedroom TV.  The only real issue I've noticed so far, is that with the DirecTV Now app, especially on the MSNBC channel, the video will freeze for about 10-15 seconds and then resume. This happens about every 10-15 minutes or so, and it usually happens during a commercial and when the main program resumes from a commercial break. Very strange, indeed. I've also observed this behavior on some other channels, but not as often. The Directv Now app works just fine on the older 4K box, and on my Roku as well, so I know it's not my internet connection to blame. Also, Netflix, and other apps, stream just fine on this new 4K stick. Something about the combination of this 4K stick and the DirecTV Now app causes this issue. Hope they figure out the bugs soon, because it's a very good device otherwise. HDR is awesome!",2026-02-18 22:35:30
5.0,"I originally bought the Fire TV stick to watch HBO Max without streaming it from my phone - I have a Roku TV (TCL) and HBO Max was not available on Roku at that time (it is now available). However, I have now switched almost all of my streaming apps to the Fire TV stick instead of directly on the Roku TV.  The main reason for this was the Fire TV remote - I was able to set it up so that pressing the ON button on the Fire TV remote turns on the TV, my sound bar, the Fire TV stick, AND switches the input on my TV to HDMI 1 (where Fire TV stick is connected), so basically I can now use just one remote. Somehow the Roku remote wasn't able to turn ON the sound bar - but was able to change the volume if the sound bar was already ON. The Fire TV remote is also intuitive for the sound bar - if the sound bar is off, and I press the volume + button, the sound bar turns on.  I also like that the remote has voice search. Staying on the Home screen and using the remote to say ""Alexa, play <title>"" works fine in most cases. Staying on the Search screen and just saying the name of the title (without ""Alexa, play"") also works fine - it shows the top search result. There were some quirks - saying ""Alexa, play <title> on HBO Max"" did in fact start playing the correct title - but from Episode 1 (even though I had paused midway in Episode 4). However, ""Alexa, continue playing <title>"" did work (it resumed where I had paused).  Other Alexa searches on the Fire TV remote (""Alexa, what is the weather like today?"") also worked great. It is not as natural as using my Echo Dot (have to keep the voice button on the remote pressed down while you speak), but it works well.  Setting up new apps was confusing. I went to the Apps screen assuming I would see all apps I had installed, and a way to add more apps. Instead, there was an endless list of apps with no obvious way to quickly locate the app I wanted. I had to go to the Search screen, search for the App, and then add it (Using the Home screen, scrolling down to Your Apps, scrolling all the way to the right, and clicking Add more Channels brings up the same endless list)  I find the Home screen very cluttered (compared to the minimalist Roku Home screen), but I don't go beyond the first two rows (Recent & Your Apps). Using it this way, it is nice to quickly get back to the App or show you were watching earlier.  The Fire TV stick is very quick and responsive. The picture quality is also great (especially with shows which have Dolby Vision) - I basically don't notice any difference in terms of lag or quality watching on the Fire TV stick connected to my TV v/s using the in-built Roku function on the TV.  The initial setup was also quick (the Fire TV stick did not fit directly into the HDMI port on my TV, but using the adapter that came in the box worked just fine).  Overall, I think the Fire TV stick is a great value for money (especially at the discounted Black Friday price) - the remote alone is worth the price. I am using the Fire TV stick way more than I had planned to (except for Peacock and Apple TV+ which are not on Fire TV - still use Roku for that). Because of how some apps are only found on some of the streaming platforms (Roku, Fire TV, Google TV) but not all - having multiple options (like a Roku TV with a Fire TV stick) is good ""insurance"" for flexibility in the future.",2026-02-18 22:35:30
5.0,"I am a gamer, content creator and tech dork. My review will not apply to everyone's reason for purchasing the product.  First off I'd like to say I was not into the whole Firestick TV thing. I didn't really get what the big deal was, I have multiple Xbox's and Roku devices, tablets, laptops. I really didn't pay attention to the product much.... that was UNTIL I found out it displays native 4K in most if not all applications. I was surprised at how I flicked back to my Xbox and YouTube was not in 4K HDR... you can watch 4K videos but it is not native 4K. THEN I found out you can load shadow PC onto the device and you can output display 4K gaming and HDR with dynamic lighting and RAY TRACING and I hit the floor. Now to explain to others who may not understand. I'm a gamer and I love to game, I use Shadow PC for my PCVR games as well as playing High Res PC games and running very heavy applications for video and recording editing. This is a way most people are able to get a high ended pc without shelling out thousands of dollars. Instead you download a program and run a virtual pc and it updates immediately to whatever the top pc technology that is out on the market and stays updated in the app so you always have the newest and best technology. No I am not sponsored by these guys but I know it helped me when I read what others were saying about it so maybe this may help someone else out there. So yes my firestick is now a walking portable pc in my pocket and I can take it ANYWHERE!  Shadow Cloud PC - GeForce RTX 2080 (THATS 36 teraflops!!!!) VRAM: 16 GB Ray Tracing ready 4 cores / 8 threads  I am able to run all the next gen games at the highest output settings The Medium and Cyberpunk as well as very graphically detailed virtual reality pc games like Half-Life Alyx.  Bare with me because yes I am nerding out here. I can connect any of my bluetooth devices to it easily so I can use my xbox controller and use it on my firestick or my mouse and keyboard. I can also just say ""Turn on my LED lights"" from my TV REMOTE!! and it controls all of my Alexa connected devices. I can get the weather by asking it or just asking general questions instead of launching the key phrase... I just push my mic on my remote and ask or say a command I did not know it could do all of this!  Everything runs smoothly I never have any issues and I almost got a Apple TV4K first but I hear they were having issues with loading Shadow on it (long story). This sale randomly popped up and my aunt grabbed it for me now my xbox barely gets turned on lol. I can launch whatever I want from my firestick and it plays fine. I can go into xbox parties through shadow so I can still talk to friends and go play multi player etc. Yes I am speaking highly of the gaming aspect of this stick because this shows the versatility of the product.  Side loading apps and programs as well as over all accessibility makes this a 100000% hands down easy purchase. Especially for the sale price of $24????? We got 3 OF THEM!!! lol I haven't been so happy with a purchased product in a long long time and this is just amazing. The future of gaming and entertainment in one bundle. Don't skip this one just buy it and be amazed at what you get for such a small price. I'm so happy I no longer have to travel with anything but my firestick and I have all things I need right there.",2026-02-18 22:35:30
5.0,"Error, after error and more importantly more errors and no support (I tried calling and got no responses but more dead air)... I'm going to be using this negative review as a venting post; so buckle up:  I got this product for my folks who wanted to watch Netflix on a TV that doesn't have internet. No problem... Kind of Amazon to register this product under my name; but it was for my folks (whom I also addressed it too, not myself) who not only don't shop on Amazon, they also don't have an Amazon account. Figured I could get them signed up through the fire stick that I bought for them...NOPE!!! 'It's easy to sign-up for Amazon...' LIES!!! Maybe for me once upon a time it was for me, but not for my folks and the device isn't registering the new account after screwing around from 45 minutes to an hour and a half!!! Finally got somewhere after repeatedly responding to captchas and other account verifications.  I am not submitting a negative review to throw a wrench in the cog works or to make this product look bad (it's impossible anyways with how many positive reviews, including my own 5 stars after I had some time to cool off and take migraine medication; which is no fault of theirs, but this process should've taken less than 45 seconds instead of an hour and a half and repeated errors); but to draw attention to their systems. After finally getting this product settled in, my folks are happily watching their programs and I have a huge sense of achievement for my day. Initially, I visited Wal-Mart and contemplated HARD about buying Roku; but I liked Amazon Fire Stick because their remote would also be able to control the volume and power of the television they were using, I've heard too many bad things about ComCast that I can't put Roku to full use (plus, we're very happy with our local Internet Service Provider to switch to another provider), and Amazon seemed like a clear winner with their capabilities (their streaming services rivaling that of Netflix, and tons of other benefits such as fast shipping and finally Alexa at your disposal). Their TV doesn't have 4k pixels, but it doesn't mean they won't possibly upgrade to that later and I learned that lesson the hard way when I should've bought a Blue Ray player with WiFi capabilities but I have this product instead and just as happy because my folks have STRONG internet and WiFi. $10 extra is worth it from the old version and only having to grab one remote to watch movies and shows online.  Overall, I feel pretty happy and satisfied with this product after getting over some unnecessary drama. I set my folks up with an Amazon account without a credit card or debit card (with Roku, you HAVE to have either and then you would delete the payment later; Amazon doesn't ask for a credit/debit card unless you wanted to purchase something); but it doesn't mean they won't decide later to sit down and add one, because they love packages from Amazon because it does feel like an internet genie that if you can't buy it locally then you probably might be able to find it somewhere on Amazon if you can be patient enough to wait a day or two. Shipping on this device was very impressive; especially with the snow storm that we had, I would not be complaining if this or any shipment was a day or week late as long as everybody was safe then a little patience on my end is not that hard to muster up.  Overall, I should've set up my folks Amazon account before this product arrived; but I'm still doubtful I would've avoided any issues setting their account up with this product without inputing a debit/credit card... Support staff I know are going to be reading this: Thank you for this product and the improvements from the previous model, but how can I give my folks the best experience on this product? For now, the product seems a little slow to load (probably due to the snow storm that we had) and on their other television it doesn't have this issue with Netflix.  With Kindest Appreciation and Respects,  Jeremy  Jan. 22nd 2019 Update:  Product quickly recognized the account that I set up for my folks and did another update after the 2nd day of usage. Now everything loads so quickly that there's no issues with streaming on Netflix and no waiting. My folks are incredibly happy with this product (also happy to have an account with Amazon under their name instead of using my name). They are very happy to have an old standard LCD TV and turn it into a smart TV.",2026-02-18 22:35:30
